,STATION,DATE,DAILY_ENTRIES,day_of_week
8373,HUNTS POINT AV,08/27/2019,9622.0,Tuesday
8374,HUNTS POINT AV,08/28/2019,9613.0,Wednesday
8375,HUNTS POINT AV,08/29/2019,9876.0,Thursday
8376,HUNTS POINT AV,08/30/2019,9721.0,Friday
8377,HUNTS POINT AV,08/31/2019,7320.0,Saturday
8378,HUNTS POINT AV,09/01/2019,5236.0,Sunday
8379,HUNTS POINT AV,09/02/2019,4132.0,Monday
8380,HUNTS POINT AV,09/03/2019,10002.0,Tuesday
8381,HUNTS POINT AV,09/04/2019,10336.0,Wednesday
8382,HUNTS POINT AV,09/05/2019,10696.0,Thursday
8383,HUNTS POINT AV,09/06/2019,10479.0,Friday
8384,HUNTS POINT AV,09/07/2019,2428.0,Saturday
8385,HUNTS POINT AV,09/08/2019,933.0,Sunday
8386,HUNTS POINT AV,09/09/2019,10635.0,Monday
8387,HUNTS POINT AV,09/10/2019,11287.0,Tuesday
8388,HUNTS POINT AV,09/11/2019,11378.0,Wednesday
8389,HUNTS POINT AV,09/12/2019,11143.0,Thursday
8390,HUNTS POINT AV,09/13/2019,11602.0,Friday
8391,HUNTS POINT AV,09/14/2019,5360.0,Saturday
8392,HUNTS POINT AV,09/15/2019,4040.0,Sunday
8393,HUNTS POINT AV,09/16/2019,11112.0,Monday
8394,HUNTS POINT AV,09/17/2019,11470.0,Tuesday
8395,HUNTS POINT AV,09/18/2019,11473.0,Wednesday
8396,HUNTS POINT AV,09/19/2019,11501.0,Thursday
8397,INTERVALE AV,08/17/2019,1694.0,Saturday
8398,INTERVALE AV,08/18/2019,1267.0,Sunday
8399,INTERVALE AV,08/19/2019,2628.0,Monday
8400,INTERVALE AV,08/20/2019,2810.0,Tuesday
8401,INTERVALE AV,08/21/2019,2718.0,Wednesday
8402,INTERVALE AV,08/22/2019,2922.0,Thursday
8403,INTERVALE AV,08/23/2019,2798.0,Friday
8404,INTERVALE AV,08/24/2019,1681.0,Saturday
8405,INTERVALE AV,08/25/2019,1307.0,Sunday
8406,INTERVALE AV,08/26/2019,2702.0,Monday
8407,INTERVALE AV,08/27/2019,2938.0,Tuesday
8408,INTERVALE AV,08/28/2019,2868.0,Wednesday
8409,INTERVALE AV,08/29/2019,2963.0,Thursday
8410,INTERVALE AV,08/30/2019,3010.0,Friday
8411,INTERVALE AV,08/31/2019,23.0,Saturday
8412,INTERVALE AV,09/01/2019,37.0,Sunday
8413,INTERVALE AV,09/02/2019,1258.0,Monday
8414,INTERVALE AV,09/03/2019,3140.0,Tuesday
8415,INTERVALE AV,09/04/2019,3127.0,Wednesday
8416,INTERVALE AV,09/05/2019,3405.0,Thursday
8417,INTERVALE AV,09/06/2019,3229.0,Friday
8418,INTERVALE AV,09/07/2019,2289.0,Saturday
8419,INTERVALE AV,09/08/2019,1667.0,Sunday
8420,INTERVALE AV,09/09/2019,3448.0,Monday
8421,INTERVALE AV,09/10/2019,3478.0,Tuesday
8422,INTERVALE AV,09/11/2019,3472.0,Wednesday
8423,INTERVALE AV,09/12/2019,3375.0,Thursday
8424,INTERVALE AV,09/13/2019,3486.0,Friday
8425,INTERVALE AV,09/14/2019,1804.0,Saturday
8426,INTERVALE AV,09/15/2019,1462.0,Sunday
8427,INTERVALE AV,09/16/2019,3384.0,Monday
8428,INTERVALE AV,09/17/2019,3505.0,Tuesday
8429,INTERVALE AV,09/18/2019,3669.0,Wednesday
8430,INTERVALE AV,09/19/2019,3621.0,Thursday
8431,INWOOD-207 ST,08/17/2019,9147.0,Saturday
8432,INWOOD-207 ST,08/18/2019,7446.0,Sunday
8433,INWOOD-207 ST,08/19/2019,8931.0,Monday
8434,INWOOD-207 ST,08/20/2019,9383.0,Tuesday
8435,INWOOD-207 ST,08/21/2019,9085.0,Wednesday
8436,INWOOD-207 ST,08/22/2019,9203.0,Thursday
8437,INWOOD-207 ST,08/23/2019,9042.0,Friday
8438,INWOOD-207 ST,08/24/2019,9593.0,Saturday
8439,INWOOD-207 ST,08/25/2019,7442.0,Sunday
8440,INWOOD-207 ST,08/26/2019,9283.0,Monday
8441,INWOOD-207 ST,08/27/2019,9830.0,Tuesday
8442,INWOOD-207 ST,08/28/2019,9654.0,Wednesday
8443,INWOOD-207 ST,08/29/2019,10097.0,Thursday
8444,INWOOD-207 ST,08/30/2019,9512.0,Friday
8445,INWOOD-207 ST,08/31/2019,6087.0,Saturday
8446,INWOOD-207 ST,09/01/2019,4854.0,Sunday
8447,INWOOD-207 ST,09/02/2019,3962.0,Monday
8448,INWOOD-207 ST,09/03/2019,9596.0,Tuesday
8449,INWOOD-207 ST,09/04/2019,9972.0,Wednesday
8450,INWOOD-207 ST,09/05/2019,10350.0,Thursday
8451,INWOOD-207 ST,09/06/2019,10400.0,Friday
8452,INWOOD-207 ST,09/07/2019,6410.0,Saturday
8453,INWOOD-207 ST,09/08/2019,4791.0,Sunday
8454,INWOOD-207 ST,09/09/2019,10250.0,Monday
8455,INWOOD-207 ST,09/10/2019,10535.0,Tuesday
8456,INWOOD-207 ST,09/11/2019,10485.0,Wednesday
8457,INWOOD-207 ST,09/12/2019,10477.0,Thursday
8458,INWOOD-207 ST,09/13/2019,10396.0,Friday
8459,INWOOD-207 ST,09/14/2019,14655.0,Saturday
8460,INWOOD-207 ST,09/15/2019,11800.0,Sunday
8461,INWOOD-207 ST,09/16/2019,10601.0,Monday
8462,INWOOD-207 ST,09/17/2019,11093.0,Tuesday
8463,INWOOD-207 ST,09/18/2019,10938.0,Wednesday
8464,INWOOD-207 ST,09/19/2019,11069.0,Thursday
8465,JACKSON AV,08/17/2019,2640.0,Saturday
8466,JACKSON AV,08/18/2019,1963.0,Sunday
8467,JACKSON AV,08/19/2019,4205.0,Monday
8468,JACKSON AV,08/20/2019,4343.0,Tuesday
8469,JACKSON AV,08/21/2019,4257.0,Wednesday
8470,JACKSON AV,08/22/2019,4376.0,Thursday
8471,JACKSON AV,08/23/2019,4489.0,Friday
8472,JACKSON AV,08/24/2019,2630.0,Saturday
8473,JACKSON AV,08/25/2019,1986.0,Sunday
8474,JACKSON AV,08/26/2019,4409.0,Monday
8475,JACKSON AV,08/27/2019,4548.0,Tuesday
8476,JACKSON AV,08/28/2019,4410.0,Wednesday
8477,JACKSON AV,08/29/2019,4605.0,Thursday
8478,JACKSON AV,08/30/2019,4587.0,Friday
8479,JACKSON AV,08/31/2019,47.0,Saturday
8480,JACKSON AV,09/01/2019,63.0,Sunday
8481,JACKSON AV,09/02/2019,2182.0,Monday
8482,JACKSON AV,09/03/2019,4713.0,Tuesday
8483,JACKSON AV,09/04/2019,4918.0,Wednesday
8484,JACKSON AV,09/05/2019,5385.0,Thursday
8485,JACKSON AV,09/06/2019,5605.0,Friday
8486,JACKSON AV,09/07/2019,3310.0,Saturday
8487,JACKSON AV,09/08/2019,2540.0,Sunday
8488,JACKSON AV,09/09/2019,5741.0,Monday
8489,JACKSON AV,09/10/2019,5850.0,Tuesday
8490,JACKSON AV,09/11/2019,5917.0,Wednesday
8491,JACKSON AV,09/12/2019,5861.0,Thursday
8492,JACKSON AV,09/13/2019,6040.0,Friday
8493,JACKSON AV,09/14/2019,2966.0,Saturday
8494,JACKSON AV,09/15/2019,1888.0,Sunday
8495,JACKSON AV,09/16/2019,5824.0,Monday
8496,JACKSON AV,09/17/2019,6027.0,Tuesday
8497,JACKSON AV,09/18/2019,6009.0,Wednesday
8498,JACKSON AV,09/19/2019,6021.0,Thursday
8499,JAMAICA 179 ST,08/17/2019,9156.0,Saturday
8500,JAMAICA 179 ST,08/18/2019,6612.0,Sunday
8501,JAMAICA 179 ST,08/19/2019,19525.0,Monday
8502,JAMAICA 179 ST,08/20/2019,20476.0,Tuesday
8503,JAMAICA 179 ST,08/21/2019,20543.0,Wednesday
8504,JAMAICA 179 ST,08/22/2019,20374.0,Thursday
8505,JAMAICA 179 ST,08/23/2019,18783.0,Friday
8506,JAMAICA 179 ST,08/24/2019,9661.0,Saturday
8507,JAMAICA 179 ST,08/25/2019,7341.0,Sunday
8508,JAMAICA 179 ST,08/26/2019,19647.0,Monday
8509,JAMAICA 179 ST,08/27/2019,21240.0,Tuesday
8510,JAMAICA 179 ST,08/28/2019,20842.0,Wednesday
8511,JAMAICA 179 ST,08/29/2019,21457.0,Thursday
8512,JAMAICA 179 ST,08/30/2019,19459.0,Friday
8513,JAMAICA 179 ST,08/31/2019,9198.0,Saturday
8514,JAMAICA 179 ST,09/01/2019,7189.0,Sunday
8515,JAMAICA 179 ST,09/02/2019,7036.0,Monday
8516,JAMAICA 179 ST,09/03/2019,21019.0,Tuesday
8517,JAMAICA 179 ST,09/04/2019,22047.0,Wednesday
8518,JAMAICA 179 ST,09/05/2019,22851.0,Thursday
8519,JAMAICA 179 ST,09/06/2019,21770.0,Friday
8520,JAMAICA 179 ST,09/07/2019,9819.0,Saturday
8521,JAMAICA 179 ST,09/08/2019,6781.0,Sunday
8522,JAMAICA 179 ST,09/09/2019,23088.0,Monday
8523,JAMAICA 179 ST,09/10/2019,23728.0,Tuesday
8524,JAMAICA 179 ST,09/11/2019,23905.0,Wednesday
8525,JAMAICA 179 ST,09/12/2019,23799.0,Thursday
8526,JAMAICA 179 ST,09/13/2019,22500.0,Friday
8527,JAMAICA 179 ST,09/14/2019,9380.0,Saturday
8528,JAMAICA 179 ST,09/15/2019,6724.0,Sunday
8529,JAMAICA 179 ST,09/16/2019,22976.0,Monday
8530,JAMAICA 179 ST,09/17/2019,23893.0,Tuesday
8531,JAMAICA 179 ST,09/18/2019,24062.0,Wednesday
8532,JAMAICA 179 ST,09/19/2019,24015.0,Thursday
8533,JAMAICA CENTER,08/17/2019,15933.0,Saturday
8534,JAMAICA CENTER,08/18/2019,11924.0,Sunday
8535,JAMAICA CENTER,08/19/2019,31784.0,Monday
8536,JAMAICA CENTER,08/20/2019,32696.0,Tuesday
8537,JAMAICA CENTER,08/21/2019,32119.0,Wednesday
8538,JAMAICA CENTER,08/22/2019,32809.0,Thursday
8539,JAMAICA CENTER,08/23/2019,31167.0,Friday
8540,JAMAICA CENTER,08/24/2019,14304.0,Saturday
8541,JAMAICA CENTER,08/25/2019,10620.0,Sunday
8542,JAMAICA CENTER,08/26/2019,31616.0,Monday
8543,JAMAICA CENTER,08/27/2019,35213.0,Tuesday
8544,JAMAICA CENTER,08/28/2019,34663.0,Wednesday
8545,JAMAICA CENTER,08/29/2019,35189.0,Thursday
8546,JAMAICA CENTER,08/30/2019,32498.0,Friday
8547,JAMAICA CENTER,08/31/2019,15661.0,Saturday
8548,JAMAICA CENTER,09/01/2019,12085.0,Sunday
8549,JAMAICA CENTER,09/02/2019,12613.0,Monday
8550,JAMAICA CENTER,09/03/2019,36049.0,Tuesday
8551,JAMAICA CENTER,09/04/2019,36207.0,Wednesday
8552,JAMAICA CENTER,09/05/2019,37417.0,Thursday
8553,JAMAICA CENTER,09/06/2019,35373.0,Friday
8554,JAMAICA CENTER,09/07/2019,14768.0,Saturday
8555,JAMAICA CENTER,09/08/2019,10439.0,Sunday
8556,JAMAICA CENTER,09/09/2019,37282.0,Monday
8557,JAMAICA CENTER,09/10/2019,39438.0,Tuesday
8558,JAMAICA CENTER,09/11/2019,39832.0,Wednesday
8559,JAMAICA CENTER,09/12/2019,38655.0,Thursday
8560,JAMAICA CENTER,09/13/2019,37389.0,Friday
8561,JAMAICA CENTER,09/14/2019,16280.0,Saturday
8562,JAMAICA CENTER,09/15/2019,12281.0,Sunday
8563,JAMAICA CENTER,09/16/2019,38372.0,Monday
8564,JAMAICA CENTER,09/17/2019,39853.0,Tuesday
8565,JAMAICA CENTER,09/18/2019,39746.0,Wednesday
8566,JAMAICA CENTER,09/19/2019,39455.0,Thursday
8567,JAMAICA VAN WK,08/17/2019,2263.0,Saturday
8568,JAMAICA VAN WK,08/18/2019,1563.0,Sunday
8569,JAMAICA VAN WK,08/19/2019,4203.0,Monday
8570,JAMAICA VAN WK,08/20/2019,4313.0,Tuesday
8571,JAMAICA VAN WK,08/21/2019,4322.0,Wednesday
8572,JAMAICA VAN WK,08/22/2019,4151.0,Thursday
8573,JAMAICA VAN WK,08/23/2019,4126.0,Friday
8574,JAMAICA VAN WK,08/24/2019,4642.0,Saturday
8575,JAMAICA VAN WK,08/25/2019,3256.0,Sunday
8576,JAMAICA VAN WK,08/26/2019,4236.0,Monday
8577,JAMAICA VAN WK,08/27/2019,4405.0,Tuesday
8578,JAMAICA VAN WK,08/28/2019,4401.0,Wednesday
8579,JAMAICA VAN WK,08/29/2019,4409.0,Thursday
8580,JAMAICA VAN WK,08/30/2019,4255.0,Friday
8581,JAMAICA VAN WK,08/31/2019,2096.0,Saturday
8582,JAMAICA VAN WK,09/01/2019,1673.0,Sunday
8583,JAMAICA VAN WK,09/02/2019,1734.0,Monday
8584,JAMAICA VAN WK,09/03/2019,4573.0,Tuesday
8585,JAMAICA VAN WK,09/04/2019,4609.0,Wednesday
8586,JAMAICA VAN WK,09/05/2019,4600.0,Thursday
8587,JAMAICA VAN WK,09/06/2019,4576.0,Friday
8588,JAMAICA VAN WK,09/07/2019,4921.0,Saturday
8589,JAMAICA VAN WK,09/08/2019,3283.0,Sunday
8590,JAMAICA VAN WK,09/09/2019,4773.0,Monday
8591,JAMAICA VAN WK,09/10/2019,4980.0,Tuesday
8592,JAMAICA VAN WK,09/11/2019,4879.0,Wednesday
8593,JAMAICA VAN WK,09/12/2019,4827.0,Thursday
8594,JAMAICA VAN WK,09/13/2019,4662.0,Friday
8595,JAMAICA VAN WK,09/14/2019,2298.0,Saturday
8596,JAMAICA VAN WK,09/15/2019,1643.0,Sunday
8597,JAMAICA VAN WK,09/16/2019,4757.0,Monday
8598,JAMAICA VAN WK,09/17/2019,4901.0,Tuesday
8599,JAMAICA VAN WK,09/18/2019,4903.0,Wednesday
8600,JAMAICA VAN WK,09/19/2019,5062.0,Thursday
8601,JAY ST-METROTEC,08/17/2019,17244.0,Saturday
8602,JAY ST-METROTEC,08/18/2019,13904.0,Sunday
8603,JAY ST-METROTEC,08/19/2019,34378.0,Monday
8604,JAY ST-METROTEC,08/20/2019,36604.0,Tuesday
8605,JAY ST-METROTEC,08/21/2019,36051.0,Wednesday
8606,JAY ST-METROTEC,08/22/2019,36719.0,Thursday
8607,JAY ST-METROTEC,08/23/2019,33640.0,Friday
8608,JAY ST-METROTEC,08/24/2019,19165.0,Saturday
8609,JAY ST-METROTEC,08/25/2019,16250.0,Sunday
8610,JAY ST-METROTEC,08/26/2019,35906.0,Monday
8611,JAY ST-METROTEC,08/27/2019,42530.0,Tuesday
8612,JAY ST-METROTEC,08/28/2019,42618.0,Wednesday
8613,JAY ST-METROTEC,08/29/2019,42857.0,Thursday
8614,JAY ST-METROTEC,08/30/2019,36895.0,Friday
8615,JAY ST-METROTEC,08/31/2019,15035.0,Saturday
8616,JAY ST-METROTEC,09/01/2019,12668.0,Sunday
8617,JAY ST-METROTEC,09/02/2019,10475.0,Monday
8618,JAY ST-METROTEC,09/03/2019,45262.0,Tuesday
8619,JAY ST-METROTEC,09/04/2019,47370.0,Wednesday
8620,JAY ST-METROTEC,09/05/2019,48459.0,Thursday
8621,JAY ST-METROTEC,09/06/2019,43816.0,Friday
8622,JAY ST-METROTEC,09/07/2019,17545.0,Saturday
8623,JAY ST-METROTEC,09/08/2019,13417.0,Sunday
8624,JAY ST-METROTEC,09/09/2019,48342.0,Monday
8625,JAY ST-METROTEC,09/10/2019,49918.0,Tuesday
8626,JAY ST-METROTEC,09/11/2019,49243.0,Wednesday
8627,JAY ST-METROTEC,09/12/2019,49241.0,Thursday
8628,JAY ST-METROTEC,09/13/2019,45730.0,Friday
8629,JAY ST-METROTEC,09/14/2019,17810.0,Saturday
8630,JAY ST-METROTEC,09/15/2019,13774.0,Sunday
8631,JAY ST-METROTEC,09/16/2019,48104.0,Monday
8632,JAY ST-METROTEC,09/17/2019,49523.0,Tuesday
8633,JAY ST-METROTEC,09/18/2019,50000.0,Wednesday
8634,JAY ST-METROTEC,09/19/2019,49618.0,Thursday
8635,JEFFERSON ST,08/17/2019,5051.0,Saturday
8636,JEFFERSON ST,08/18/2019,4061.0,Sunday
8637,JEFFERSON ST,08/19/2019,6612.0,Monday
8638,JEFFERSON ST,08/20/2019,7027.0,Tuesday
8639,JEFFERSON ST,08/21/2019,7149.0,Wednesday
8640,JEFFERSON ST,08/22/2019,7309.0,Thursday
8641,JEFFERSON ST,08/23/2019,7470.0,Friday
8642,JEFFERSON ST,08/24/2019,4908.0,Saturday
8643,JEFFERSON ST,08/25/2019,4207.0,Sunday
8644,JEFFERSON ST,08/26/2019,6552.0,Monday
8645,JEFFERSON ST,08/27/2019,6828.0,Tuesday
8646,JEFFERSON ST,08/28/2019,6903.0,Wednesday
8647,JEFFERSON ST,08/29/2019,7167.0,Thursday
8648,JEFFERSON ST,08/30/2019,7200.0,Friday
