,STATION,DATE,DAILY_ENTRIES,day_of_week
3787,86 ST-2 AVE,09/01/2019,14076.0,Sunday
3788,86 ST-2 AVE,09/02/2019,11566.0,Monday
3789,86 ST-2 AVE,09/03/2019,9758.0,Tuesday
3790,86 ST-2 AVE,09/04/2019,24640.0,Wednesday
3791,86 ST-2 AVE,09/05/2019,26081.0,Thursday
3792,86 ST-2 AVE,09/06/2019,26973.0,Friday
3793,86 ST-2 AVE,09/07/2019,27466.0,Saturday
3794,86 ST-2 AVE,09/08/2019,18578.0,Sunday
3795,86 ST-2 AVE,09/09/2019,12183.0,Monday
3796,86 ST-2 AVE,09/10/2019,25768.0,Tuesday
3797,86 ST-2 AVE,09/11/2019,27718.0,Wednesday
3798,86 ST-2 AVE,09/12/2019,27493.0,Thursday
3799,86 ST-2 AVE,09/13/2019,27656.0,Friday
3800,86 ST-2 AVE,09/14/2019,28289.0,Saturday
3801,86 ST-2 AVE,09/15/2019,19422.0,Sunday
3802,86 ST-2 AVE,09/16/2019,13866.0,Monday
3803,86 ST-2 AVE,09/17/2019,26155.0,Tuesday
3804,86 ST-2 AVE,09/18/2019,27524.0,Wednesday
3805,86 ST-2 AVE,09/19/2019,27364.0,Thursday
3806,86 ST-2 AVE,09/20/2019,27689.0,Friday
3807,88 ST,08/18/2019,1506.0,Sunday
3808,88 ST,08/19/2019,1153.0,Monday
3809,88 ST,08/20/2019,2641.0,Tuesday
3810,88 ST,08/21/2019,2763.0,Wednesday
3811,88 ST,08/22/2019,2727.0,Thursday
3812,88 ST,08/23/2019,2684.0,Friday
3813,88 ST,08/24/2019,2592.0,Saturday
3814,88 ST,08/25/2019,1475.0,Sunday
3815,88 ST,08/26/2019,1169.0,Monday
3816,88 ST,08/27/2019,2641.0,Tuesday
3817,88 ST,08/28/2019,2907.0,Wednesday
3818,88 ST,08/29/2019,2859.0,Thursday
3819,88 ST,08/30/2019,2884.0,Friday
3820,88 ST,08/31/2019,2716.0,Saturday
3821,88 ST,09/01/2019,1462.0,Sunday
3822,88 ST,09/02/2019,1154.0,Monday
3823,88 ST,09/03/2019,1062.0,Tuesday
3824,88 ST,09/04/2019,2972.0,Wednesday
3825,88 ST,09/05/2019,2965.0,Thursday
3826,88 ST,09/06/2019,3090.0,Friday
3827,88 ST,09/07/2019,3045.0,Saturday
3828,88 ST,09/08/2019,1667.0,Sunday
3829,88 ST,09/09/2019,1171.0,Monday
3830,88 ST,09/10/2019,3055.0,Tuesday
3831,88 ST,09/11/2019,3131.0,Wednesday
3832,88 ST,09/12/2019,3176.0,Thursday
3833,88 ST,09/13/2019,3182.0,Friday
3834,88 ST,09/14/2019,3070.0,Saturday
3835,88 ST,09/15/2019,1546.0,Sunday
3836,88 ST,09/16/2019,1227.0,Monday
3837,88 ST,09/17/2019,3175.0,Tuesday
3838,88 ST,09/18/2019,3225.0,Wednesday
3839,88 ST,09/19/2019,3177.0,Thursday
3840,88 ST,09/20/2019,3231.0,Friday
3841,9 AV,08/18/2019,3847.0,Sunday
3842,9 AV,08/19/2019,3059.0,Monday
3843,9 AV,08/20/2019,4865.0,Tuesday
3844,9 AV,08/21/2019,5090.0,Wednesday
3845,9 AV,08/22/2019,5071.0,Thursday
3846,9 AV,08/23/2019,5127.0,Friday
3847,9 AV,08/24/2019,4865.0,Saturday
3848,9 AV,08/25/2019,3632.0,Sunday
3849,9 AV,08/26/2019,3013.0,Monday
3850,9 AV,08/27/2019,5069.0,Tuesday
3851,9 AV,08/28/2019,5257.0,Wednesday
3852,9 AV,08/29/2019,5300.0,Thursday
3853,9 AV,08/30/2019,5333.0,Friday
3854,9 AV,08/31/2019,5242.0,Saturday
3855,9 AV,09/01/2019,3566.0,Sunday
3856,9 AV,09/02/2019,3206.0,Monday
3857,9 AV,09/03/2019,2882.0,Tuesday
3858,9 AV,09/04/2019,5437.0,Wednesday
3859,9 AV,09/05/2019,5620.0,Thursday
3860,9 AV,09/06/2019,5698.0,Friday
3861,9 AV,09/07/2019,5641.0,Saturday
3862,9 AV,09/08/2019,3819.0,Sunday
3863,9 AV,09/09/2019,3120.0,Monday
3864,9 AV,09/10/2019,6048.0,Tuesday
3865,9 AV,09/11/2019,5980.0,Wednesday
3866,9 AV,09/12/2019,6080.0,Thursday
3867,9 AV,09/13/2019,5981.0,Friday
3868,9 AV,09/14/2019,5978.0,Saturday
3869,9 AV,09/15/2019,3670.0,Sunday
3870,9 AV,09/16/2019,3125.0,Monday
3871,9 AV,09/17/2019,5915.0,Tuesday
3872,9 AV,09/18/2019,6003.0,Wednesday
3873,9 AV,09/19/2019,5931.0,Thursday
3874,9 AV,09/20/2019,5970.0,Friday
3875,90 ST-ELMHURST,08/18/2019,11595.0,Sunday
3876,90 ST-ELMHURST,08/19/2019,9187.0,Monday
3877,90 ST-ELMHURST,08/20/2019,15581.0,Tuesday
3878,90 ST-ELMHURST,08/21/2019,15834.0,Wednesday
3879,90 ST-ELMHURST,08/22/2019,15418.0,Thursday
3880,90 ST-ELMHURST,08/23/2019,15585.0,Friday
3881,90 ST-ELMHURST,08/24/2019,15962.0,Saturday
3882,90 ST-ELMHURST,08/25/2019,12228.0,Sunday
3883,90 ST-ELMHURST,08/26/2019,9604.0,Monday
3884,90 ST-ELMHURST,08/27/2019,14871.0,Tuesday
3885,90 ST-ELMHURST,08/28/2019,16070.0,Wednesday
3886,90 ST-ELMHURST,08/29/2019,15920.0,Thursday
3887,90 ST-ELMHURST,08/30/2019,16345.0,Friday
3888,90 ST-ELMHURST,08/31/2019,16303.0,Saturday
3889,90 ST-ELMHURST,09/01/2019,11948.0,Sunday
3890,90 ST-ELMHURST,09/02/2019,9690.0,Monday
3891,90 ST-ELMHURST,09/03/2019,9149.0,Tuesday
3892,90 ST-ELMHURST,09/04/2019,16319.0,Wednesday
3893,90 ST-ELMHURST,09/05/2019,16629.0,Thursday
3894,90 ST-ELMHURST,09/06/2019,16912.0,Friday
3895,90 ST-ELMHURST,09/07/2019,17231.0,Saturday
3896,90 ST-ELMHURST,09/08/2019,12584.0,Sunday
3897,90 ST-ELMHURST,09/09/2019,9727.0,Monday
3898,90 ST-ELMHURST,09/10/2019,17399.0,Tuesday
3899,90 ST-ELMHURST,09/11/2019,17578.0,Wednesday
3900,90 ST-ELMHURST,09/12/2019,17757.0,Thursday
3901,90 ST-ELMHURST,09/13/2019,17254.0,Friday
3902,90 ST-ELMHURST,09/14/2019,17957.0,Saturday
3903,90 ST-ELMHURST,09/15/2019,12516.0,Sunday
3904,90 ST-ELMHURST,09/16/2019,10141.0,Monday
3905,90 ST-ELMHURST,09/17/2019,17380.0,Tuesday
3906,90 ST-ELMHURST,09/18/2019,17598.0,Wednesday
3907,90 ST-ELMHURST,09/19/2019,17562.0,Thursday
3908,90 ST-ELMHURST,09/20/2019,17696.0,Friday
3909,96 ST,08/18/2019,21250.0,Sunday
3910,96 ST,08/19/2019,15882.0,Monday
3911,96 ST,08/20/2019,51437.0,Tuesday
3912,96 ST,08/21/2019,54867.0,Wednesday
3913,96 ST,08/22/2019,54435.0,Thursday
3914,96 ST,08/23/2019,54334.0,Friday
3915,96 ST,08/24/2019,51724.0,Saturday
3916,96 ST,08/25/2019,21001.0,Sunday
3917,96 ST,08/26/2019,17039.0,Monday
3918,96 ST,08/27/2019,52717.0,Tuesday
3919,96 ST,08/28/2019,56280.0,Wednesday
3920,96 ST,08/29/2019,57073.0,Thursday
3921,96 ST,08/30/2019,57811.0,Friday
3922,96 ST,08/31/2019,51922.0,Saturday
3923,96 ST,09/01/2019,29301.0,Sunday
3924,96 ST,09/02/2019,26248.0,Monday
3925,96 ST,09/03/2019,24297.0,Tuesday
3926,96 ST,09/04/2019,59528.0,Wednesday
3927,96 ST,09/05/2019,62020.0,Thursday
3928,96 ST,09/06/2019,66472.0,Friday
3929,96 ST,09/07/2019,64496.0,Saturday
3930,96 ST,09/08/2019,35217.0,Sunday
3931,96 ST,09/09/2019,28993.0,Monday
3932,96 ST,09/10/2019,64968.0,Tuesday
3933,96 ST,09/11/2019,68138.0,Wednesday
3934,96 ST,09/12/2019,69013.0,Thursday
3935,96 ST,09/13/2019,68066.0,Friday
3936,96 ST,09/14/2019,67615.0,Saturday
3937,96 ST,09/15/2019,36435.0,Sunday
3938,96 ST,09/16/2019,30400.0,Monday
3939,96 ST,09/17/2019,64144.0,Tuesday
3940,96 ST,09/18/2019,68893.0,Wednesday
3941,96 ST,09/19/2019,69451.0,Thursday
3942,96 ST,09/20/2019,69620.0,Friday
3943,96 ST-2 AVE,08/18/2019,11094.0,Sunday
3944,96 ST-2 AVE,08/19/2019,8306.0,Monday
3945,96 ST-2 AVE,08/20/2019,16762.0,Tuesday
3946,96 ST-2 AVE,08/21/2019,17879.0,Wednesday
3947,96 ST-2 AVE,08/22/2019,17613.0,Thursday
3948,96 ST-2 AVE,08/23/2019,17784.0,Friday
3949,96 ST-2 AVE,08/24/2019,17413.0,Saturday
3950,96 ST-2 AVE,08/25/2019,11080.0,Sunday
3951,96 ST-2 AVE,08/26/2019,8536.0,Monday
3952,96 ST-2 AVE,08/27/2019,16960.0,Tuesday
3953,96 ST-2 AVE,08/28/2019,17828.0,Wednesday
3954,96 ST-2 AVE,08/29/2019,17931.0,Thursday
3955,96 ST-2 AVE,08/30/2019,18131.0,Friday
3956,96 ST-2 AVE,08/31/2019,17175.0,Saturday
3957,96 ST-2 AVE,09/01/2019,10672.0,Sunday
3958,96 ST-2 AVE,09/02/2019,8741.0,Monday
3959,96 ST-2 AVE,09/03/2019,7292.0,Tuesday
3960,96 ST-2 AVE,09/04/2019,18275.0,Wednesday
3961,96 ST-2 AVE,09/05/2019,19073.0,Thursday
3962,96 ST-2 AVE,09/06/2019,20649.0,Friday
3963,96 ST-2 AVE,09/07/2019,20422.0,Saturday
3964,96 ST-2 AVE,09/08/2019,12260.0,Sunday
3965,96 ST-2 AVE,09/09/2019,9475.0,Monday
3966,96 ST-2 AVE,09/10/2019,20223.0,Tuesday
3967,96 ST-2 AVE,09/11/2019,21464.0,Wednesday
3968,96 ST-2 AVE,09/12/2019,21283.0,Thursday
3969,96 ST-2 AVE,09/13/2019,21571.0,Friday
3970,96 ST-2 AVE,09/14/2019,21562.0,Saturday
3971,96 ST-2 AVE,09/15/2019,12567.0,Sunday
3972,96 ST-2 AVE,09/16/2019,9939.0,Monday
3973,96 ST-2 AVE,09/17/2019,20689.0,Tuesday
3974,96 ST-2 AVE,09/18/2019,21382.0,Wednesday
3975,96 ST-2 AVE,09/19/2019,21265.0,Thursday
3976,96 ST-2 AVE,09/20/2019,21549.0,Friday
3977,9TH STREET,08/18/2019,4649.0,Sunday
3978,9TH STREET,08/19/2019,2696.0,Monday
3979,9TH STREET,08/20/2019,4147.0,Tuesday
3980,9TH STREET,08/21/2019,4662.0,Wednesday
3981,9TH STREET,08/22/2019,4561.0,Thursday
3982,9TH STREET,08/23/2019,4652.0,Friday
3983,9TH STREET,08/24/2019,5287.0,Saturday
3984,9TH STREET,08/25/2019,5930.0,Sunday
3985,9TH STREET,08/26/2019,4301.0,Monday
3986,9TH STREET,08/27/2019,4546.0,Tuesday
3987,9TH STREET,08/28/2019,4969.0,Wednesday
3988,9TH STREET,08/29/2019,4692.0,Thursday
3989,9TH STREET,08/30/2019,5046.0,Friday
3990,9TH STREET,08/31/2019,5020.0,Saturday
3991,9TH STREET,09/01/2019,4073.0,Sunday
3992,9TH STREET,09/02/2019,3151.0,Monday
3993,9TH STREET,09/03/2019,2050.0,Tuesday
3994,9TH STREET,09/04/2019,5409.0,Wednesday
3995,9TH STREET,09/05/2019,5654.0,Thursday
3996,9TH STREET,09/06/2019,5898.0,Friday
3997,9TH STREET,09/07/2019,5422.0,Saturday
3998,9TH STREET,09/08/2019,6482.0,Sunday
3999,9TH STREET,09/09/2019,4434.0,Monday
4000,9TH STREET,09/10/2019,5627.0,Tuesday
4001,9TH STREET,09/11/2019,5769.0,Wednesday
4002,9TH STREET,09/12/2019,5781.0,Thursday
4003,9TH STREET,09/13/2019,5747.0,Friday
4004,9TH STREET,09/14/2019,6348.0,Saturday
4005,9TH STREET,09/15/2019,6808.0,Sunday
4006,9TH STREET,09/16/2019,4964.0,Monday
4007,9TH STREET,09/17/2019,5633.0,Tuesday
4008,9TH STREET,09/18/2019,5914.0,Wednesday
4009,9TH STREET,09/19/2019,6073.0,Thursday
4010,9TH STREET,09/20/2019,6060.0,Friday
4011,ALABAMA AV,08/18/2019,1343.0,Sunday
4012,ALABAMA AV,08/19/2019,1065.0,Monday
4013,ALABAMA AV,08/20/2019,2060.0,Tuesday
4014,ALABAMA AV,08/21/2019,2100.0,Wednesday
4015,ALABAMA AV,08/22/2019,2043.0,Thursday
4016,ALABAMA AV,08/23/2019,2031.0,Friday
4017,ALABAMA AV,08/24/2019,1955.0,Saturday
4018,ALABAMA AV,08/25/2019,65.0,Sunday
4019,ALABAMA AV,08/26/2019,69.0,Monday
4020,ALABAMA AV,08/27/2019,1995.0,Tuesday
4021,ALABAMA AV,08/28/2019,2156.0,Wednesday
4022,ALABAMA AV,08/29/2019,2107.0,Thursday
4023,ALABAMA AV,08/30/2019,2166.0,Friday
4024,ALABAMA AV,08/31/2019,2100.0,Saturday
4025,ALABAMA AV,09/01/2019,1358.0,Sunday
4026,ALABAMA AV,09/02/2019,1079.0,Monday
4027,ALABAMA AV,09/03/2019,991.0,Tuesday
4028,ALABAMA AV,09/04/2019,2203.0,Wednesday
4029,ALABAMA AV,09/05/2019,2191.0,Thursday
4030,ALABAMA AV,09/06/2019,2341.0,Friday
4031,ALABAMA AV,09/07/2019,2326.0,Saturday
4032,ALABAMA AV,09/08/2019,37.0,Sunday
4033,ALABAMA AV,09/09/2019,56.0,Monday
4034,ALABAMA AV,09/10/2019,2407.0,Tuesday
4035,ALABAMA AV,09/11/2019,2430.0,Wednesday
4036,ALABAMA AV,09/12/2019,2450.0,Thursday
4037,ALABAMA AV,09/13/2019,2534.0,Friday
4038,ALABAMA AV,09/14/2019,2449.0,Saturday
4039,ALABAMA AV,09/15/2019,1451.0,Sunday
4040,ALABAMA AV,09/16/2019,1117.0,Monday
4041,ALABAMA AV,09/17/2019,2478.0,Tuesday
4042,ALABAMA AV,09/18/2019,2524.0,Wednesday
4043,ALABAMA AV,09/19/2019,2502.0,Thursday
4044,ALABAMA AV,09/20/2019,2449.0,Friday
4045,ALLERTON AV,08/18/2019,3166.0,Sunday
4046,ALLERTON AV,08/19/2019,2315.0,Monday
4047,ALLERTON AV,08/20/2019,4523.0,Tuesday
4048,ALLERTON AV,08/21/2019,4478.0,Wednesday
4049,ALLERTON AV,08/22/2019,4337.0,Thursday
4050,ALLERTON AV,08/23/2019,4372.0,Friday
4051,ALLERTON AV,08/24/2019,4521.0,Saturday
4052,ALLERTON AV,08/25/2019,3218.0,Sunday
4053,ALLERTON AV,08/26/2019,2310.0,Monday
4054,ALLERTON AV,08/27/2019,4504.0,Tuesday
4055,ALLERTON AV,08/28/2019,4816.0,Wednesday
4056,ALLERTON AV,08/29/2019,4819.0,Thursday
4057,ALLERTON AV,08/30/2019,4974.0,Friday
4058,ALLERTON AV,08/31/2019,4954.0,Saturday
4059,ALLERTON AV,09/01/2019,2661.0,Sunday
4060,ALLERTON AV,09/02/2019,1806.0,Monday
4061,ALLERTON AV,09/03/2019,2557.0,Tuesday
4062,ALLERTON AV,09/04/2019,5069.0,Wednesday
4063,ALLERTON AV,09/05/2019,5013.0,Thursday
4064,ALLERTON AV,09/06/2019,5323.0,Friday
4065,ALLERTON AV,09/07/2019,5275.0,Saturday
4066,ALLERTON AV,09/08/2019,3184.0,Sunday
4067,ALLERTON AV,09/09/2019,2373.0,Monday
4068,ALLERTON AV,09/10/2019,5581.0,Tuesday
4069,ALLERTON AV,09/11/2019,5487.0,Wednesday
4070,ALLERTON AV,09/12/2019,5650.0,Thursday
4071,ALLERTON AV,09/13/2019,5479.0,Friday
4072,ALLERTON AV,09/14/2019,5699.0,Saturday
4073,ALLERTON AV,09/15/2019,3066.0,Sunday
4074,ALLERTON AV,09/16/2019,2385.0,Monday
4075,ALLERTON AV,09/17/2019,5427.0,Tuesday
4076,ALLERTON AV,09/18/2019,5720.0,Wednesday
4077,ALLERTON AV,09/19/2019,5655.0,Thursday
4078,ALLERTON AV,09/20/2019,5804.0,Friday
4079,AQUEDUCT N.COND,08/18/2019,401.0,Sunday
4080,AQUEDUCT N.COND,08/19/2019,339.0,Monday
4081,AQUEDUCT N.COND,08/20/2019,812.0,Tuesday
4082,AQUEDUCT N.COND,08/21/2019,868.0,Wednesday
4083,AQUEDUCT N.COND,08/22/2019,850.0,Thursday
4084,AQUEDUCT N.COND,08/23/2019,854.0,Friday
4085,AQUEDUCT N.COND,08/24/2019,836.0,Saturday
4086,AQUEDUCT N.COND,08/25/2019,466.0,Sunday
4087,AQUEDUCT N.COND,08/26/2019,321.0,Monday
4088,AQUEDUCT N.COND,08/27/2019,813.0,Tuesday
4089,AQUEDUCT N.COND,08/28/2019,929.0,Wednesday
4090,AQUEDUCT N.COND,08/29/2019,895.0,Thursday
4091,AQUEDUCT N.COND,08/30/2019,982.0,Friday
4092,AQUEDUCT N.COND,08/31/2019,834.0,Saturday
4093,AQUEDUCT N.COND,09/01/2019,449.0,Sunday
4094,AQUEDUCT N.COND,09/02/2019,355.0,Monday
4095,AQUEDUCT N.COND,09/03/2019,346.0,Tuesday
4096,AQUEDUCT N.COND,09/04/2019,926.0,Wednesday
4097,AQUEDUCT N.COND,09/05/2019,907.0,Thursday
4098,AQUEDUCT N.COND,09/06/2019,993.0,Friday
4099,AQUEDUCT N.COND,09/07/2019,948.0,Saturday
4100,AQUEDUCT N.COND,09/08/2019,460.0,Sunday
4101,AQUEDUCT N.COND,09/09/2019,353.0,Monday
4102,AQUEDUCT N.COND,09/10/2019,985.0,Tuesday
4103,AQUEDUCT N.COND,09/11/2019,1008.0,Wednesday
4104,AQUEDUCT N.COND,09/12/2019,1060.0,Thursday
4105,AQUEDUCT N.COND,09/13/2019,1028.0,Friday
4106,AQUEDUCT N.COND,09/14/2019,1012.0,Saturday
4107,AQUEDUCT N.COND,09/15/2019,452.0,Sunday
4108,AQUEDUCT N.COND,09/16/2019,360.0,Monday
4109,AQUEDUCT N.COND,09/17/2019,980.0,Tuesday
4110,AQUEDUCT N.COND,09/18/2019,999.0,Wednesday
4111,AQUEDUCT N.COND,09/19/2019,1034.0,Thursday
4112,AQUEDUCT N.COND,09/20/2019,1057.0,Friday
4113,AQUEDUCT RACETR,08/18/2019,2113.0,Sunday
4114,AQUEDUCT RACETR,08/19/2019,1958.0,Monday
4115,AQUEDUCT RACETR,08/20/2019,1427.0,Tuesday
4116,AQUEDUCT RACETR,08/21/2019,1506.0,Wednesday
4117,AQUEDUCT RACETR,08/22/2019,1679.0,Thursday
4118,AQUEDUCT RACETR,08/23/2019,1647.0,Friday
4119,AQUEDUCT RACETR,08/24/2019,1914.0,Saturday
4120,AQUEDUCT RACETR,08/25/2019,2293.0,Sunday
4121,AQUEDUCT RACETR,08/26/2019,1844.0,Monday
4122,AQUEDUCT RACETR,08/27/2019,1441.0,Tuesday
4123,AQUEDUCT RACETR,08/28/2019,1491.0,Wednesday
4124,AQUEDUCT RACETR,08/29/2019,1710.0,Thursday
4125,AQUEDUCT RACETR,08/30/2019,1774.0,Friday
4126,AQUEDUCT RACETR,08/31/2019,2023.0,Saturday
4127,AQUEDUCT RACETR,09/01/2019,2146.0,Sunday
4128,AQUEDUCT RACETR,09/02/2019,2005.0,Monday
4129,AQUEDUCT RACETR,09/03/2019,1844.0,Tuesday
4130,AQUEDUCT RACETR,09/04/2019,1491.0,Wednesday
4131,AQUEDUCT RACETR,09/05/2019,1563.0,Thursday
4132,AQUEDUCT RACETR,09/06/2019,1597.0,Friday
4133,AQUEDUCT RACETR,09/07/2019,1670.0,Saturday
4134,AQUEDUCT RACETR,09/08/2019,2016.0,Sunday
4135,AQUEDUCT RACETR,09/09/2019,1882.0,Monday
4136,AQUEDUCT RACETR,09/10/2019,1428.0,Tuesday
4137,AQUEDUCT RACETR,09/11/2019,1456.0,Wednesday
4138,AQUEDUCT RACETR,09/12/2019,1657.0,Thursday
4139,AQUEDUCT RACETR,09/13/2019,1652.0,Friday
4140,AQUEDUCT RACETR,09/14/2019,1948.0,Saturday
4141,AQUEDUCT RACETR,09/15/2019,2107.0,Sunday
4142,AQUEDUCT RACETR,09/16/2019,1817.0,Monday
4143,AQUEDUCT RACETR,09/17/2019,1462.0,Tuesday
4144,AQUEDUCT RACETR,09/18/2019,1583.0,Wednesday
4145,AQUEDUCT RACETR,09/19/2019,1657.0,Thursday
4146,AQUEDUCT RACETR,09/20/2019,1700.0,Friday
4147,ASTOR PL,08/18/2019,9381.0,Sunday
4148,ASTOR PL,08/19/2019,6994.0,Monday
4149,ASTOR PL,08/20/2019,13126.0,Tuesday
4150,ASTOR PL,08/21/2019,14436.0,Wednesday
4151,ASTOR PL,08/22/2019,14554.0,Thursday
4152,ASTOR PL,08/23/2019,15182.0,Friday
4153,ASTOR PL,08/24/2019,14784.0,Saturday
4154,ASTOR PL,08/25/2019,9689.0,Sunday
4155,ASTOR PL,08/26/2019,8460.0,Monday
4156,ASTOR PL,08/27/2019,13232.0,Tuesday
4157,ASTOR PL,08/28/2019,14961.0,Wednesday
4158,ASTOR PL,08/29/2019,14789.0,Thursday
4159,ASTOR PL,08/30/2019,14901.0,Friday
4160,ASTOR PL,08/31/2019,14608.0,Saturday
4161,ASTOR PL,09/01/2019,10505.0,Sunday
4162,ASTOR PL,09/02/2019,9079.0,Monday
4163,ASTOR PL,09/03/2019,6981.0,Tuesday
4164,ASTOR PL,09/04/2019,16112.0,Wednesday
4165,ASTOR PL,09/05/2019,16740.0,Thursday
4166,ASTOR PL,09/06/2019,17452.0,Friday
4167,ASTOR PL,09/07/2019,18309.0,Saturday
4168,ASTOR PL,09/08/2019,11975.0,Sunday
4169,ASTOR PL,09/09/2019,8942.0,Monday
4170,ASTOR PL,09/10/2019,16254.0,Tuesday
4171,ASTOR PL,09/11/2019,17777.0,Wednesday
4172,ASTOR PL,09/12/2019,17549.0,Thursday
4173,ASTOR PL,09/13/2019,18734.0,Friday
4174,ASTOR PL,09/14/2019,17009.0,Saturday
4175,ASTOR PL,09/15/2019,4342.0,Sunday
4176,ASTOR PL,09/16/2019,3282.0,Monday
4177,ASTOR PL,09/17/2019,16229.0,Tuesday
4178,ASTOR PL,09/18/2019,17480.0,Wednesday
4179,ASTOR PL,09/19/2019,17868.0,Thursday
4180,ASTOR PL,09/20/2019,17881.0,Friday
4181,ASTORIA DITMARS,08/18/2019,9343.0,Sunday
4182,ASTORIA DITMARS,08/19/2019,6909.0,Monday
4183,ASTORIA DITMARS,08/20/2019,16411.0,Tuesday
4184,ASTORIA DITMARS,08/21/2019,17108.0,Wednesday
4185,ASTORIA DITMARS,08/22/2019,17003.0,Thursday
4186,ASTORIA DITMARS,08/23/2019,17432.0,Friday
4187,ASTORIA DITMARS,08/24/2019,16736.0,Saturday
4188,ASTORIA DITMARS,08/25/2019,10051.0,Sunday
4189,ASTORIA DITMARS,08/26/2019,7476.0,Monday
4190,ASTORIA DITMARS,08/27/2019,16500.0,Tuesday
4191,ASTORIA DITMARS,08/28/2019,17805.0,Wednesday
4192,ASTORIA DITMARS,08/29/2019,17117.0,Thursday
4193,ASTORIA DITMARS,08/30/2019,18049.0,Friday
4194,ASTORIA DITMARS,08/31/2019,16826.0,Saturday
4195,ASTORIA DITMARS,09/01/2019,9356.0,Sunday
4196,ASTORIA DITMARS,09/02/2019,7564.0,Monday
4197,ASTORIA DITMARS,09/03/2019,6528.0,Tuesday
4198,ASTORIA DITMARS,09/04/2019,18083.0,Wednesday
4199,ASTORIA DITMARS,09/05/2019,18595.0,Thursday
4200,ASTORIA DITMARS,09/06/2019,19540.0,Friday
4201,ASTORIA DITMARS,09/07/2019,19093.0,Saturday
4202,ASTORIA DITMARS,09/08/2019,11019.0,Sunday
4203,ASTORIA DITMARS,09/09/2019,7947.0,Monday
4204,ASTORIA DITMARS,09/10/2019,19230.0,Tuesday
4205,ASTORIA DITMARS,09/11/2019,20174.0,Wednesday
4206,ASTORIA DITMARS,09/12/2019,20197.0,Thursday
4207,ASTORIA DITMARS,09/13/2019,20218.0,Friday
4208,ASTORIA DITMARS,09/14/2019,20034.0,Saturday
4209,ASTORIA DITMARS,09/15/2019,11405.0,Sunday
4210,ASTORIA DITMARS,09/16/2019,8619.0,Monday
4211,ASTORIA DITMARS,09/17/2019,19301.0,Tuesday
4212,ASTORIA DITMARS,09/18/2019,20536.0,Wednesday
4213,ASTORIA DITMARS,09/19/2019,20421.0,Thursday
4214,ASTORIA DITMARS,09/20/2019,20479.0,Friday
4215,ATL AV-BARCLAY,08/18/2019,23025.0,Sunday
4216,ATL AV-BARCLAY,08/19/2019,19203.0,Monday
4217,ATL AV-BARCLAY,08/20/2019,36149.0,Tuesday
4218,ATL AV-BARCLAY,08/21/2019,40729.0,Wednesday
4219,ATL AV-BARCLAY,08/22/2019,37212.0,Thursday
4220,ATL AV-BARCLAY,08/23/2019,37541.0,Friday
4221,ATL AV-BARCLAY,08/24/2019,41480.0,Saturday
4222,ATL AV-BARCLAY,08/25/2019,27199.0,Sunday
4223,ATL AV-BARCLAY,08/26/2019,19689.0,Monday
4224,ATL AV-BARCLAY,08/27/2019,37186.0,Tuesday
4225,ATL AV-BARCLAY,08/28/2019,38676.0,Wednesday
4226,ATL AV-BARCLAY,08/29/2019,41037.0,Thursday
4227,ATL AV-BARCLAY,08/30/2019,38568.0,Friday
4228,ATL AV-BARCLAY,08/31/2019,37707.0,Saturday
4229,ATL AV-BARCLAY,09/01/2019,25732.0,Sunday
4230,ATL AV-BARCLAY,09/02/2019,20308.0,Monday
4231,ATL AV-BARCLAY,09/03/2019,19079.0,Tuesday
4232,ATL AV-BARCLAY,09/04/2019,39738.0,Wednesday
4233,ATL AV-BARCLAY,09/05/2019,40303.0,Thursday
4234,ATL AV-BARCLAY,09/06/2019,44833.0,Friday
4235,ATL AV-BARCLAY,09/07/2019,42394.0,Saturday
4236,ATL AV-BARCLAY,09/08/2019,28500.0,Sunday
4237,ATL AV-BARCLAY,09/09/2019,22925.0,Monday
4238,ATL AV-BARCLAY,09/10/2019,44345.0,Tuesday
4239,ATL AV-BARCLAY,09/11/2019,44833.0,Wednesday
4240,ATL AV-BARCLAY,09/12/2019,44139.0,Thursday
4241,ATL AV-BARCLAY,09/13/2019,44954.0,Friday
4242,ATL AV-BARCLAY,09/14/2019,45680.0,Saturday
4243,ATL AV-BARCLAY,09/15/2019,29315.0,Sunday
4244,ATL AV-BARCLAY,09/16/2019,21862.0,Monday
4245,ATL AV-BARCLAY,09/17/2019,44027.0,Tuesday
4246,ATL AV-BARCLAY,09/18/2019,45465.0,Wednesday
4247,ATL AV-BARCLAY,09/19/2019,45750.0,Thursday
4248,ATL AV-BARCLAY,09/20/2019,45999.0,Friday
4249,ATLANTIC AV,08/18/2019,743.0,Sunday
4250,ATLANTIC AV,08/19/2019,545.0,Monday
4251,ATLANTIC AV,08/20/2019,1322.0,Tuesday
4252,ATLANTIC AV,08/21/2019,1511.0,Wednesday
4253,ATLANTIC AV,08/22/2019,1399.0,Thursday
4254,ATLANTIC AV,08/23/2019,1532.0,Friday
4255,ATLANTIC AV,08/24/2019,1504.0,Saturday
4256,ATLANTIC AV,08/25/2019,829.0,Sunday
4257,ATLANTIC AV,08/26/2019,724.0,Monday
4258,ATLANTIC AV,08/27/2019,1425.0,Tuesday
4259,ATLANTIC AV,08/28/2019,1470.0,Wednesday
4260,ATLANTIC AV,08/29/2019,1505.0,Thursday
4261,ATLANTIC AV,08/30/2019,1477.0,Friday
